state,district,market,commodity,variety,arrival_date,arrivals_tonnes,min_price,max_price,modal_price,year,month
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/04/2025,145.215,250.0,1050.0,900.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,19/04/2025,145.215,250.0,1089.0,900.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/04/2025,209.395,254.0,1152.0,701.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,21/04/2025,209.395,220.0,1000.0,701.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/04/2025,191.545,270.0,1011.0,500.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,22/04/2025,191.545,224.0,996.0,500.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/04/2025,220.19,250.0,1021.0,400.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,23/04/2025,220.19,214.0,1060.0,400.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/04/2025,197.425,206.0,1056.0,700.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,24/04/2025,197.425,120.0,1001.0,700.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/04/2025,184.475,100.0,1025.0,300.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,25/04/2025,184.475,224.0,909.0,300.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/04/2025,381.55,200.0,1100.0,800.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,28/04/2025,381.55,149.0,1011.0,800.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/04/2025,208.655,211.0,1011.0,600.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,29/04/2025,208.655,150.0,1001.0,600.0,2025,4
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/05/2025,227.575,126.0,1000.0,800.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,02/05/2025,227.575,110.0,1019.0,800.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/05/2025,193.695,100.0,1080.0,951.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,03/05/2025,193.695,100.0,1000.0,951.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/05/2025,108.853333,100.0,1033.0,500.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion-Organic,05/05/2025,108.853333,501.0,501.0,501.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,05/05/2025,108.853333,250.0,1000.0,500.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/05/2025,135.94,100.0,1100.0,300.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,06/05/2025,135.94,288.0,1176.0,300.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/05/2025,187.1,100.0,1059.0,400.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,07/05/2025,187.1,140.0,1212.0,400.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/05/2025,198.95,188.0,1251.0,200.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,08/05/2025,198.95,160.0,1085.0,200.0,2025,5
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Onion,09/05/2025,202.54,120.0,1206.0,500.0,2025,5
